Chain,Token ID,image URL,Profile,Speed,Stamina,Defence,Special Move,Punch,Kick,Total,Skin,Eye Brow,Eye Lense,Eye Shapes,Hair,Lips,Gloves,Pants,Full Costumes,Shoes,Eyelid,Chest Tattoo,Arm Tattoo,Legs Tattoo,Glasses,Face Tattoo,Forehead Tattoo,Mustache,Chain
ETH,3640,https://ik.imagekit.io/xanalia/breaking-down/v10/0240.png,Juggernaut,53,58,57,64,65,58,355,Burgundy,Wide Rounded - Silver,Crystal - Jade Green,Thin Confident - Burgundy,Dreadlock Long - Silver,Rasp Wicked,Round Strip - Navy Blue and Black,Class Gold - Cerulean Blue and Black,,,,,,,,,,,
ETH,3641,https://ik.imagekit.io/xanalia/breaking-down/v11/0403.png,Juggernaut,53,58,57,64,65,58,355,Burgundy,Low Curved - Black,Mermaid - Emrald Green,Thick Angled - Burgundy,Fat Straights - Black,Rasp Wicked,Alpha - Sea green and Black,Neo-P - Yellowish Green and Black,,,,,,,,,,,
ETH,3642,https://ik.imagekit.io/xanalia/breaking-down/v4/0172.png,Killer,63,48,67,54,75,50,357,Golden Brown,Curve - Pastel Brown,Crystal - Sterling Blue,Mid Rounded - Golden Brown,Dreadlock Long - Pastel Brown,Chocolate Berries,Alpha - Purple and Black,Thin Strip - Magenta and White,,,,,,,,,,,
ETH,3643,https://ik.imagekit.io/xanalia/breaking-down/v4/0209.png,Commando,44,67,48,73,56,69,357,Cacao,Wide Flat Cut - Silver,Medallion - Blue,Thick Rounded - Cacao,Mid Height - Silver,Unicorn blood,Alpha - Royal Blue and Black,Artistic - Hot Pink and White,,,,,,,,,,,
ETH,3644,https://ik.imagekit.io/xanalia/breaking-down/v5/0198.png,Brawler,54,57,58,63,66,59,357,Umber,Thick Flat - Golden,Medallion - Emrald Green,Thick Angled - Umber,Dreadlock - Golden,Madrid Deep,Double Dark - Yellow and Black,Dark Funk - Maroon Red and White,,,,,,,,,,,
ETH,3645,https://ik.imagekit.io/xanalia/breaking-down/v9/0234.png,Juggernaut,55,56,69,52,57,66,355,Burgundy,Mid Wave - Brownish Orange,Medallion - Ice Grey,Mid Rounded - Burgundy,Long Spikes - Brownish Orange,Rasp Wicked,,,3 Piece Suite - Red,Casual Sneakers,,,,,,,,,
ETH,3646,https://ik.imagekit.io/xanalia/breaking-down/v13/0417.png,Warrior,67,44,63,58,55,68,355,Pale Ivory,Slight Rounded - Dark Brown,Mermaid - Emrald Green,High Flat - Pale Ivory,Dreadlock - Dark Brown,Naturally Chic,,,Lida - Antique Bronze,Funky,,,,,,,,,
ETH,3647,https://ik.imagekit.io/xanalia/breaking-down/v8/0216.png,Rogue,52,59,50,71,60,65,357,Ivory,Medium Flat - Silver,Natural - Aqua,Focused - Ivory,Dreadlock Long - Silver,Teddy Bear,Neo-G - Navy Blue and Black,Thin Strip - Cerulean Blue and White,,,Thin,,,,,,,,
ETH,3648,https://ik.imagekit.io/xanalia/breaking-down/v1/0336.png,Brawler,60,51,64,57,72,53,357,Umber,Thin Rounded - Bronze,Natural - Aqua,Normal - Umber,Long Front Wave - Bronze,Madrid Deep,Neo - Magenta and Black,Neo-Y - Magenta and Black,,,,,,,,,,,
ETH,3649,https://ik.imagekit.io/xanalia/breaking-down/v5/0283.png,Berserker,43,68,47,74,55,66,353,Sand,Thick Rounded - Golden,Medallion - Emrald Green,Thick Angled - Sand,Long Front Wave - Golden,Bronze Beauty,Dark Combat - Navy Blue and Black,Neo-P - Yellowish Green and Black,,,,,,,,,,,
ETH,3650,https://ik.imagekit.io/xanalia/breaking-down/v4/0105.png,Commando,44,67,70,51,68,57,357,Cacao,Bulky Flat - Golden,Crystal - Sterling Blue,Thin Pointy - Cacao,Mid Straight - Golden,Unicorn blood,Double Dark - Red and Black,Artistic - Hot Pink and White,,,,Grim,,Wolf Spirit,,,,,
ETH,3651,https://ik.imagekit.io/xanalia/breaking-down/v5/0023.png,Rogue,56,55,64,57,54,71,357,Ivory,Slight Flat - Pastel Brown,Mermaid - Emrald Green,Wavy - Ivory,Short Wild - Pastel Brown,Teddy Bear,,,3 Piece Suite - White,Casual Sneakers,,,,,,,,,
ETH,3652,https://ik.imagekit.io/xanalia/breaking-down/v1/0107.png,Juggernaut,41,70,45,76,53,70,355,Burgundy,Mid Flat - Pinkish Red,Medallion - Hazel Brown,Action Ready - Burgundy,Side Straight - Pinkish Red,Rasp Wicked,Round Strip - Sea green and Black,Neo-Y - Cerulean Blue and Black,,,,,,,,,,,
ETH,3653,https://ik.imagekit.io/xanalia/breaking-down/v3/0374.png,Berserker,71,40,55,66,43,78,353,Sand,Mid Bulky Flat - Pastel Brown,Mermaid - Ice Grey,Innocence - Sand,Dreadlock Long - Pastel Brown,Bronze Beauty,,,Tornado - Pink,Sneakers,Narrow,,,,,,,,
ETH,3654,https://ik.imagekit.io/xanalia/breaking-down/v13/0062.png,Juggernaut,57,54,61,60,69,54,355,Burgundy,Curve - Golden,Crystal - Sterling Blue,Focused - Burgundy,Dreadlock - Golden,Rasp Wicked,Round Strip - Green and Black,Aura - Dark Grey and Black,,,,,,,,,,,
ETH,3655,https://ik.imagekit.io/xanalia/breaking-down/v5/0170.png,Phoenix,59,52,59,62,81,44,357,Almond,Thick Rounded - Pastel Brown,Mermaid - Brown,Innocence - Almond,Spikes - Pastel Brown,Candied Toffees,Round Strip - Red and Black,Artistic - Emrald Green and White,,,,,,,,,,Bearded,
ETH,3656,https://ik.imagekit.io/xanalia/breaking-down/v15/0157.png,Rogue,62,49,80,41,70,55,357,Ivory,Fat Flat - Pale Brown,Crystal - Sterling Blue,Narrow Pointy - Ivory,Long Front Wave - Pale Brown,Teddy Bear,,,Nuribou - Red,Joggers,,,,,,,,,
ETH,3657,https://ik.imagekit.io/xanalia/breaking-down/v12/0369.png,Juggernaut,55,56,65,56,49,74,355,Burgundy,Curve - Pinkish Red,Medallion - Amber Brown,Normal - Burgundy,Front Waves - Pinkish Red,Rasp Wicked,,,Satoru - Sea Green,Slip-On,,,,Inferno,,,,,
ETH,3658,https://ik.imagekit.io/xanalia/breaking-down/v10/0221.png,Berserker,48,63,68,53,56,65,353,Sand,Extra Wide Flat Edge - Brownish Orange,Crystal - Ice Grey,Smart - Sand,Long Front Wave - Brownish Orange,Bronze Beauty,,,3 Piece Suite - Turquoise,Casual Sneakers,,,,,,,,,
ETH,3659,https://ik.imagekit.io/xanalia/breaking-down/v13/0204.png,Infiltrator,61,50,65,56,73,52,357,Sienna,Low Curved - Golden,Natural - Gemstone Green,Narrow Pointy - Sienna,Waves - Golden,Nude Creme,Dark Combat - Orange and Black,Artistic - Magenta and White,,,,,,,,,,,
ETH,3660,https://ik.imagekit.io/xanalia/breaking-down/v11/0146.png,Warrior,64,47,54,67,66,57,355,Pale Ivory,Mid Bulky - Pastel Brown,Natural - Aqua,Wide Focused - Pale Ivory,Front Spikes - Pastel Brown,Naturally Chic,Highlight - Hot Pink and Black,Neo-Y - Black,,,Short Low,,,,,,,,
ETH,3661,https://ik.imagekit.io/xanalia/breaking-down/v11/0304.png,Brawler,50,61,54,67,62,63,357,Umber,Angry - Brownish Orange,Crystal - Hazel Brown,Smart - Umber,Front Spikes - Brownish Orange,Madrid Deep,Neo - Navy Blue and Black,Thin Strip - Yellowish Green and White,,,,,,,,,,,
ETH,3662,https://ik.imagekit.io/xanalia/breaking-down/v12/0336.png,Brawler,43,68,47,74,55,70,357,Umber,Thick Flat - Brownish Orange,Crystal - Amber Brown,Smart - Umber,Elegant - Brownish Orange,Madrid Deep,Highlight - Navy Blue and Black,Artistic - Cool Grey and White,,,,,,,,,,,
ETH,3663,https://ik.imagekit.io/xanalia/breaking-down/v4/0045.png,Berserker,22,89,38,83,54,67,353,Sand,Thin Flat - Brownish Orange,Natural - Aqua,High Flat - Sand,Mid Height - Brownish Orange,Bronze Beauty,Double-X - Yellow and Black,Artistic - Cool Grey and White,,,,Grim,,,,,,Mustache,
ETH,3664,https://ik.imagekit.io/xanalia/breaking-down/v8/0142.png,Commando,59,52,65,56,53,72,357,Cacao,Point Flat Bulky - Bronze,Mermaid - Blue,Sharp - Cacao,Elegant Fade - Bronze,Unicorn blood,,,Ban - Pink,Slip-On,,,,,,,,,
ETH,3665,https://ik.imagekit.io/xanalia/breaking-down/v7/0182.png,Phoenix,67,44,73,48,65,60,357,Almond,Straight - Brownish Orange,Mermaid - Ice Grey,Mid Angled - Almond,Casual - Brownish Orange,Candied Toffees,,,Urita - Light Navy Blue,Run Strip,,,,,,,,,
ETH,3666,https://ik.imagekit.io/xanalia/breaking-down/v8/0155.png,Killer,58,53,70,51,58,67,357,Golden Brown,Point Flat Bulky - Bronze,Crystal - Jade Green,Wavy - Golden Brown,Full Slicked Back - Bronze,Chocolate Berries,,,Komeo - Light Gray,Slip-On,,,Royal Dragon,Wave Kunai,,,,Mustache,
ETH,3667,https://ik.imagekit.io/xanalia/breaking-down/v8/0223.png,Phoenix,67,44,61,60,53,72,357,Almond,Fat Flat - Dark Brown,Medallion - Emrald Green,Round Flat - Almond,Short Wild - Dark Brown,Candied Toffees,,,Satoru - Purple,Sneakers,,,,,,,,,
ETH,3668,https://ik.imagekit.io/xanalia/breaking-down/v13/0383.png,Warrior,64,47,62,59,74,49,355,Pale Ivory,Low Curved - Pale Brown,Natural - Amber Brown,Thin Confident - Pale Ivory,Spikes Top - Pale Brown,Naturally Chic,Double Dark - Purple and Black,W B R - Black and White,,,,,,,,,,,
ETH,3669,https://ik.imagekit.io/xanalia/breaking-down/v9/0039.png,Infiltrator,64,47,78,43,66,59,357,Sienna,Mid Wave - Dark Brown,Natural - Aqua,Low Flat - Sienna,Dreadlock Long - Dark Brown,Nude Creme,,,3 Piece Suite - Black,Double Capsure,Pointy Flat,,,,,,,,
ETH,3670,https://ik.imagekit.io/xanalia/breaking-down/v4/0151.png,Brawler,48,63,50,71,48,77,357,Umber,Low Curved - Golden,Crystal - Sterling Blue,Action Ready - Umber,Short Wild - Golden,Madrid Deep,Highlight - Purple and Black,Thin Strip - Hot Pink and White,,,,,,,Round - Golden Black,,,,Polyloop
ETH,3671,https://ik.imagekit.io/xanalia/breaking-down/v1/0142.png,Brawler,52,59,56,65,64,61,357,Umber,Narrow Rounded - Dark Brown,Medallion - Blue,Sleepy - Umber,Dreadlock - Dark Brown,Madrid Deep,Double-X - Yellow and Black,Twin-DR - Red and Black,,,,,,,,,,,
ETH,3672,https://ik.imagekit.io/xanalia/breaking-down/v8/0425.png,Phoenix,64,47,64,57,76,49,357,Almond,Wide Rounded - Pinkish Red,Mermaid - Ice Grey,Confident - Almond,Front Spikes - Pinkish Red,Candied Toffees,Round Strip - Magenta and Black,Artistic - Black and White,,,,,,,,,,,
ETH,3673,https://ik.imagekit.io/xanalia/breaking-down/v3/0304.png,Phoenix,44,67,44,77,56,69,357,Almond,Medium Flat - Golden,Mermaid - Blue,Action Ready - Almond,Spikes Top - Golden,Candied Toffees,Strips - Sea green and Black,Aura - Hot Pink and Black,,,,,,,,,,,
ETH,3674,https://ik.imagekit.io/xanalia/breaking-down/v5/0005.png,Phoenix,53,58,53,68,65,60,357,Almond,Narrow Curved - Golden,Crystal - Hazel Brown,Low Flat - Almond,Spikes - Golden,Candied Toffees,Double-X - Yellow and Black,Neo-PW - Yellowish Green and White,,,,,,,,,,,
ETH,3675,https://ik.imagekit.io/xanalia/breaking-down/v7/0119.png,Brawler,57,54,59,62,47,78,357,Umber,Slight Rounded - Golden,Mermaid - Blue,Calm - Umber,Full Slicked Back - Golden,Madrid Deep,,,Lida - Antique Bronze,Funky,,,,,,,,,
ETH,3676,https://ik.imagekit.io/xanalia/breaking-down/v10/0430.png,Commando,51,60,73,48,67,58,357,Cacao,Medium Flat - Pale Brown,Medallion - Emrald Green,Calm Flat - Cacao,Dreadlock Long - Pale Brown,Unicorn blood,,,Satoru - Yellow,Sneakers High,,Edge,Howl,,Star - Golden Black,,Firestorm,,
ETH,3677,https://ik.imagekit.io/xanalia/breaking-down/v14/0149.png,Brawler,53,58,57,64,65,60,357,Umber,Bulky Flat - Bronze,Medallion - Hazel Brown,Mid Angled - Umber,Short Wild - Bronze,Madrid Deep,Strips - Purple and Black,Twin-DR - Black,,,,,,,,,,,
ETH,3678,https://ik.imagekit.io/xanalia/breaking-down/v9/0192.png,Rogue,62,49,50,71,60,65,357,Ivory,Thin Rounded - Brownish Orange,Mermaid - Brown,Thin Pointy - Ivory,Spikes Top - Brownish Orange,Teddy Bear,Neo-G - Magenta and Black,Dark Strip - Yellowish Green and White,,,Low Round,,,,,,,,
ETH,3679,https://ik.imagekit.io/xanalia/breaking-down/v8/0280.png,Juggernaut,50,61,54,67,62,61,355,Burgundy,Thin High Flat - Pale Brown,Crystal - Hazel Brown,Normal - Burgundy,Dreadlock Long - Pale Brown,Rasp Wicked,Blaze - Yellow and Black,Artistic - Cool Grey and White,,,,,,,,,,,
ETH,3680,https://ik.imagekit.io/xanalia/breaking-down/v5/0172.png,Rogue,79,32,65,56,71,54,357,Ivory,Soft Angled - Bronze,Mermaid - Brown,Low Flat - Ivory,Mid Height - Bronze,Teddy Bear,,,Ban - Green,Formal,Pointy Flat,Wings,Wolf Spirit,,Clean - Black,,Angel,,
ETH,3681,https://ik.imagekit.io/xanalia/breaking-down/v8/0233.png,Commando,57,54,61,60,69,56,357,Cacao,Narrow Curved - Bronze,Natural - Ice Grey,Calm Flat - Cacao,Long Front Wave - Bronze,Unicorn blood,Blaze - Navy Blue and Black,Artistic - Yellowish Green and White,,,,,,,,,,,
ETH,3682,https://ik.imagekit.io/xanalia/breaking-down/v9/0358.png,Commando,45,66,59,62,67,58,357,Cacao,Mid Bulky Flat - Bronze,Crystal - Hazel Brown,Confident - Cacao,Casual - Bronze,Unicorn blood,Alpha - Orange and Black,W B R - Yellowish Green and Black,,,,Nature,,,,,,,
ETH,3683,https://ik.imagekit.io/xanalia/breaking-down/v13/0403.png,Warrior,62,49,50,71,62,61,355,Pale Ivory,Narrow Curved - Black,Natural - Gemstone Green,Normal Open - Pale Ivory,Long Front Wave - Black,Naturally Chic,Strips - Royal Blue and Black,Dark Strip - Magenta and White,,,High Rounded,,,,,,,,
ETH,3684,https://ik.imagekit.io/xanalia/breaking-down/v7/0248.png,Brawler,41,70,63,58,71,54,357,Umber,Low Curved - Golden,Medallion - Blue,High Flat - Umber,Side Straight Mid - Golden,Madrid Deep,Highlight - Navy Blue and Black,Double - Bluish Purple and White,,,,Fairy,Howl,,,,,,
ETH,3685,https://ik.imagekit.io/xanalia/breaking-down/v7/0080.png,Warrior,55,56,53,68,65,58,355,Pale Ivory,Mid Bulky Flat - Pinkish Red,Crystal - Hazel Brown,Wavy - Pale Ivory,Short Wild - Pinkish Red,Naturally Chic,Round Strip - Orange and Black,Blazing - Purple and Black,,,,,,,,,,,
ETH,3686,https://ik.imagekit.io/xanalia/breaking-down/v11/0027.png,Warrior,59,52,55,66,47,76,355,Pale Ivory,Bulky Flat - Black,Crystal - Hazel Brown,Focused - Pale Ivory,Front Spikes - Black,Naturally Chic,,,Komeo - Dark Gray,Sporty,Thin,,,,,,,,
ETH,3687,https://ik.imagekit.io/xanalia/breaking-down/v11/0122.png,Commando,48,63,52,69,60,65,357,Cacao,Wide Rounded - Silver,Crystal - Sterling Blue,Flat - Cacao,Waves - Silver,Unicorn blood,Alpha - Royal Blue and Black,Thin Strip - Emrald Green and White,,,,,,,,,,,
ETH,3688,https://ik.imagekit.io/xanalia/breaking-down/v5/0320.png,Killer,58,53,78,43,64,61,357,Golden Brown,Flat - Brownish Orange,Natural - Hazel,Low Rounded - Golden Brown,Front Spikes - Brownish Orange,Chocolate Berries,,,Tornado - Pink,Thick Base,,Leo,ZigZag,Ancient,,,,,
ETH,3689,https://ik.imagekit.io/xanalia/breaking-down/v12/0363.png,Juggernaut,62,49,66,55,74,49,355,Burgundy,Thin Flat - Black,Natural - Aqua,Low Rounded - Burgundy,Dreadlock Long - Black,Rasp Wicked,Neo - Magenta and Black,Neo-P - Cerulean Blue and Black,,,,,,,,,,,
ETH,3690,https://ik.imagekit.io/xanalia/breaking-down/v9/0072.png,Infiltrator,39,72,43,78,51,74,357,Sienna,Mid Wave - Pale Brown,Medallion - Hazel Brown,Sharp - Sienna,Front Waves - Pale Brown,Nude Creme,Double-X - Magenta and Black,Dark Funk - Dark Magenta and White,,,,,,,,,,,
ETH,3691,https://ik.imagekit.io/xanalia/breaking-down/v3/0279.png,Phoenix,60,51,62,59,66,59,357,Almond,Narrow Rounded - Silver,Natural - Amber Brown,Flat - Almond,Slicked Right - Silver,Candied Toffees,Neo - Yellow and Black,W B R - Magenta and Black,,,,Twin Wings,Dragon,,,,Twin Phoenix,,Crossed
ETH,3692,https://ik.imagekit.io/xanalia/breaking-down/v7/0301.png,Warrior,53,58,51,70,63,60,355,Pale Ivory,Thin Rounded - Pinkish Red,Crystal - Jade Green,Thin Confident - Pale Ivory,Front Waves - Pinkish Red,Naturally Chic,Round Strip - Red and Black,Artistic - Red and White,,,,,,,,,,,
ETH,3693,https://ik.imagekit.io/xanalia/breaking-down/v5/0325.png,Phoenix,57,54,61,60,53,72,357,Almond,Fat Flat - Silver,Mermaid - Emrald Green,Thin Confident - Almond,Front Spikes - Silver,Candied Toffees,,,Tornado - Blue,Slip-On,,,,,,,,,
ETH,3694,https://ik.imagekit.io/xanalia/breaking-down/v13/0116.png,Killer,65,46,87,34,75,50,357,Golden Brown,Wide Flat Edge - Bronze,Natural - Hazel,Thin Confident - Golden Brown,Side Straight - Bronze,Chocolate Berries,,,Lida - Blue Dianne,Casual Sneakers,,,,,,,Phoenix,,
ETH,3695,https://ik.imagekit.io/xanalia/breaking-down/v13/0058.png,Berserker,50,61,72,49,46,75,353,Sand,Fat Flat - Pale Brown,Mermaid - Emrald Green,Calm - Sand,Fat Straights - Pale Brown,Bronze Beauty,,,Ban - Red,Sporty,Low Flat,Nature,Inferno,Round Twist,,,,,
ETH,3696,https://ik.imagekit.io/xanalia/breaking-down/v4/0318.png,Berserker,57,54,41,80,49,72,353,Sand,Straight - Bronze,Crystal - Hazel Brown,Mid Rounded - Sand,Spikes - Bronze,Bronze Beauty,Dark Combat - Green and Black,Thin Strip - Cerulean Blue and White,,,Half Round,,,,,,,,
ETH,3697,https://ik.imagekit.io/xanalia/breaking-down/v7/0126.png,Juggernaut,58,53,62,59,70,53,355,Burgundy,Flat Curve - Golden,Mermaid - Brown,Wavy - Burgundy,Elegant Fade - Golden,Rasp Wicked,Double Dark - Purple and Black,Edge - Cerulean Blue and Black,,,,,,,,,,,
ETH,3698,https://ik.imagekit.io/xanalia/breaking-down/v9/0199.png,Brawler,61,50,73,48,73,52,357,Umber,Low Curved - Dark Brown,Mermaid - Hazel Brown,Wide Focused - Umber,Elegant Fade - Dark Brown,Madrid Deep,,,3 Piece Suite - Dark Black,Slip-On,,,Inferno,,,,,Mustache Bearded,
ETH,3699,https://ik.imagekit.io/xanalia/breaking-down/v1/0267.png,Infiltrator,61,50,59,62,75,50,357,Sienna,Low Curved - Brownish Orange,Natural - Ice Grey,Wide Focused - Sienna,Elegant Fade - Brownish Orange,Nude Creme,Round Strip - Sea green and Black,Blazing - Magenta and Black,,,Short Low,Nature,,,Funky - Yellow,,Fantasy,,
ETH,3700,https://ik.imagekit.io/xanalia/breaking-down/v11/0238.png,Killer,57,54,59,62,47,78,357,Golden Brown,Wide Rounded - Bronze,Crystal - Sterling Blue,Calm - Golden Brown,Elegant Fade - Bronze,Chocolate Berries,,,Satoru - Red,Joggers High,,,,,,,,,
ETH,3701,https://ik.imagekit.io/xanalia/breaking-down/v5/0102.png,Commando,53,58,57,64,65,60,357,Cacao,Thick Flat - Golden,Medallion - Hazel Brown,Wave Rounded - Cacao,Short Wild - Golden,Unicorn blood,Highlight - Purple and Black,Artistic - Bluish Purple and White,,,,,,,,,,,
ETH,3702,https://ik.imagekit.io/xanalia/breaking-down/v2/0071.png,Killer,59,52,77,44,65,60,357,Golden Brown,Mid Bulky - Pinkish Red,Crystal - Ice Grey,Focused - Golden Brown,Mid Straight - Pinkish Red,Chocolate Berries,,,Masao - Purple,Sneakers High,,Feathered,Royal Dragon,,,,,,
ETH,3703,https://ik.imagekit.io/xanalia/breaking-down/v13/0189.png,Infiltrator,53,58,67,54,59,66,357,Sienna,Thin High Flat - Pastel Brown,Natural - Gemstone Green,High Flat - Sienna,Dreadlock - Pastel Brown,Nude Creme,,,Ban - Green,Double Capsure,,,Dragon,,Straight Line - Golden Black,,,,
ETH,3704,https://ik.imagekit.io/xanalia/breaking-down/v10/0245.png,Killer,64,47,82,39,74,51,357,Golden Brown,Slight Rounded - Golden,Medallion - Amber Brown,Sleepy - Golden Brown,Spikes - Golden,Chocolate Berries,,,3 Piece Suite - Dark Blue,Casual Sneakers,,Nature,,,Straight Line - Golden Black,,Fantasy,,
ETH,3705,https://ik.imagekit.io/xanalia/breaking-down/v10/0029.png,Rogue,46,65,66,55,42,83,357,Ivory,Wide Flat Cut - Silver,Mermaid - Emrald Green,Flat - Ivory,Full Slicked Back - Silver,Teddy Bear,,,Komeo - Blue,Sneakers,,Twin Wings,,Polyzig,Round - Golden Black,Pointy Round,,,
ETH,3706,https://ik.imagekit.io/xanalia/breaking-down/v9/0152.png,Brawler,60,51,64,57,72,53,357,Umber,Low Curved - Pinkish Red,Mermaid - Emrald Green,High Flat - Umber,Dreadlock - Pinkish Red,Madrid Deep,Double Dark - Orange and Black,Double - Bluish Purple and White,,,,,,,,,,,
ETH,3707,https://ik.imagekit.io/xanalia/breaking-down/v14/0267.png,Phoenix,66,45,76,45,68,57,357,Almond,Thin High Flat - Dark Brown,Crystal - Ice Grey,Thin Confident - Almond,Long Front Wave - Dark Brown,Candied Toffees,,,Satoru - Yellow,Sneakers High,,,,,,,,,
ETH,3708,https://ik.imagekit.io/xanalia/breaking-down/v4/0213.png,Killer,61,50,89,32,77,48,357,Golden Brown,Angry - Pastel Brown,Medallion - Hazel Brown,Normal - Golden Brown,Waves - Pastel Brown,Chocolate Berries,,,3 Piece Suite - Black,Thick Base,,,,,,,,,
ETH,3709,https://ik.imagekit.io/xanalia/breaking-down/v7/0300.png,Killer,49,62,53,68,61,64,357,Golden Brown,Mid Flat - Black,Crystal - Jade Green,Normal State - Golden Brown,Elegant Fade - Black,Chocolate Berries,Round Strip - Sea green and Black,Silver Shine - Cerulean Blue and Silver,,,,,,,,,,,
ETH,3710,https://ik.imagekit.io/xanalia/breaking-down/v2/0101.png,Unstoppable,64,47,42,79,54,67,353,Porcelean,Wide Rounded - Dark Brown,Natural - Aqua,Sleepy - Porcelean,Decent - Dark Brown,Double Espresso,Double-X - Red and Black,Dark Strip - Yellowish Green and White,,,Low Curve,,,,,,,,
ETH,3711,https://ik.imagekit.io/xanalia/breaking-down/v7/0167.png,Infiltrator,68,43,52,69,60,65,357,Sienna,Bulky Rounded - Dark Brown,Crystal - Sterling Blue,Calm Flat - Sienna,Spikes - Dark Brown,Nude Creme,Neo - Magenta and Black,Thin Strip - Emrald Green and White,,,Flat Down,,,,,,,,
ETH,3712,https://ik.imagekit.io/xanalia/breaking-down/v14/0428.png,Killer,67,44,79,42,67,58,357,Golden Brown,Slight Flat - Bronze,Mermaid - Ice Grey,Nervous - Golden Brown,Casual - Bronze,Chocolate Berries,,,Komeo - Red,Joggers,,,,,,,,,
ETH,3713,https://ik.imagekit.io/xanalia/breaking-down/v13/0365.png,Berserker,60,51,70,51,72,49,353,Sand,Flat - Pale Brown,Crystal - Sterling Blue,Flat - Sand,Elegant Fade - Pale Brown,Bronze Beauty,,,3 Piece Suite - Gray,Double Capsure,,Nature,Wolf Spirit,,Royal Round - Black Golden,,,,
ETH,3714,https://ik.imagekit.io/xanalia/breaking-down/v12/0270.png,Infiltrator,53,58,73,48,61,64,357,Sienna,Angry - Pinkish Red,Crystal - Sterling Blue,Confident - Sienna,Long Front Wave - Pinkish Red,Nude Creme,,,Lida - Walnut Bown,High Fit,,Nature,,,,,,,
ETH,3715,https://ik.imagekit.io/xanalia/breaking-down/v8/0352.png,Warrior,73,38,71,50,83,40,355,Pale Ivory,Mid Bulky Flat - Pinkish Red,Mermaid - Hazel Brown,Nervous - Pale Ivory,Casual - Pinkish Red,Naturally Chic,Dark Combat - Purple and Black,Blazing - Yellowish Green and Black,,,,,,,,,,,
ETH,3716,https://ik.imagekit.io/xanalia/breaking-down/v14/0309.png,Brawler,42,69,56,65,62,63,357,Umber,Low Curved - Pastel Brown,Natural - Amber Brown,Nervous - Umber,Casual - Pastel Brown,Madrid Deep,Strips - Yellow and Black,Neo-P - Red and Black,,,,Wings,,Inferno,,,,Mustache Bearded,Chain Pendant
ETH,3717,https://ik.imagekit.io/xanalia/breaking-down/v13/0187.png,Infiltrator,58,53,70,51,66,59,357,Sienna,Soft Angled - Pastel Brown,Natural - Amber Brown,Normal - Sienna,Front Waves - Pastel Brown,Nude Creme,Neo-G - Magenta and Black,W B R - Emrald Green and Black,,,Rounded,Nature,Inferno,Royal Dragon,,,,,
